textID,text,timestamps
43288822ee,broken,2012-12-14 14:13:57+00:00
9a6c971e84," oh okay cool, i love the fast and the furious can`t wait to see the new one",2012-12-14 13:49:45+00:00
a9edef474b,long time.,2012-12-14 13:27:59+00:00
09a2245f93,REPRIEVE!,2012-12-14 13:10:34+00:00
3a42bc3485,love,2012-12-14 13:04:30+00:00
3c343d4e1e,hmm icecream for breakfast  #springtime,2012-12-14 13:00:17+00:00
b7259fcba2,Wishing I could have seen my nephew graduate from kindergarten!,2012-12-14 12:48:22+00:00
d2443706bf, i (L u so much  See u at school todaay!,2012-12-14 12:47:29+00:00
842e9e031b,Britain`s got Torture - Edelcries...,2012-12-14 12:43:44+00:00
8dc2975248,  its suzi,2012-12-14 12:36:04+00:00
a838619ca9,amazing,2012-12-14 12:34:56+00:00
7ae1499198,"_august84 - requoting the gyaan - the more you live life, the more you fail to notice how you live it - quote By muthu...",2012-12-14 12:33:39+00:00
6c5002df01,perkinz..  idk wat after dat tho. maybe sum ****. lol,2012-12-14 12:33:12+00:00
2c0f4ee9e2,  You`re silly.,2012-12-14 12:20:10+00:00
c8cfe01c4f,That`s kind of weird.,2012-12-14 12:20:09+00:00
e6f7199479,Hahaha!,2012-12-14 12:19:10+00:00
b9b983a83c,Super excited for a great Midwest resource!!!,2012-12-14 12:08:07+00:00
08ad89c6b0,YAYY..,2012-12-14 12:05:23+00:00
edde6bb21e,Loving,2012-12-14 12:05:13+00:00
fb1c0ecec0,and we`re in,2012-12-14 12:05:12+00:00
e01f6a7ec2, heyy i have a sis of 1 year with 5 months and still she don t want to walk..,2012-12-14 12:05:09+00:00
6068de7168,"  hey, is your site down? I was going to listen to the web stream but can`t get to the site...",2012-12-14 12:05:07+00:00
5adce8e8fc,"I hate him,",2012-12-14 12:05:06+00:00
ed3f95dd2a, I hope so ^^ Eclipse is up and running again btw!  http://tinyurl.com/d792yd,2012-12-14 12:03:42+00:00
c7e96d2411,happy,2012-12-14 12:02:06+00:00
5e6cdd7c91,"lame, sorry",2012-12-14 12:02:04+00:00
2ee99fc907, morning  how are you?,2012-12-14 12:02:03+00:00
52c2bbf770,upset,2012-12-14 12:01:59+00:00
311f189ee4,I look forward,2012-12-14 12:01:53+00:00
fa3d1d0975,positive.,2012-12-14 12:01:52+00:00
7005fce01c,oh noes I missed you again.,2012-12-14 11:54:46+00:00
0a4594beed, i don`t have anything being fwd through to mobileme and the last week i`ve gotten at least 4 -5 spam messages a day,2012-12-14 11:53:05+00:00
667e216a44,good!,2012-12-14 11:52:51+00:00
cddefa4364, Heard that your dad would be going here in September. Would you also come with him?,2012-12-14 11:52:51+00:00
5612d59230,disappointed,2012-12-14 11:52:32+00:00
0690c4b873, ???!  #MandarinMonday,2012-12-14 11:52:08+00:00
f589c8b60d,miss,2012-12-14 11:47:43+00:00
79331f42cf,"Right I now need breakfast. Let`s see if I can make it while Tweeting ;-) What am I thinking, I`m a bloke, multitasking is out lol",2012-12-14 11:46:46+00:00
1038091281, i`ll teleport it straight to you,2012-12-14 11:43:19+00:00
653f3adcde,59 may be my new FAV number!!!,2012-12-14 11:43:19+00:00
5a17107aba,"absolutely NOTHING all day today...how pitiful is that...smdh...guess I cant go out 2nite, I gotta work  booo",2012-12-14 11:40:40+00:00
8dd4c2b501,Sad!,2012-12-14 11:38:56+00:00
bf4c610e53, cool np. It`s got me working on a series of designs.,2012-12-14 11:38:31+00:00
b1a2c1b94c,Have to sell my car. It`s costing me too much. Can now afford one rollerskate. Bye bye petey,2012-12-14 11:38:21+00:00
a624cc6757,bored,2012-12-14 11:37:57+00:00
7c5b5c6f96,"Kick ****,",2012-12-14 11:37:10+00:00
397ef3478d,sunny.,2012-12-14 11:35:12+00:00
917e217975, Oh noes.  Hope you feel better soon. My head sympathizes with yours.,2012-12-14 11:34:37+00:00
a657e300d0,bad,2012-12-14 11:34:25+00:00
1872e32e07,I feel like I`m on alott of drugs,2012-12-14 11:33:01+00:00
c5698ba3eb, hehe his name was Jack Dawson & he died on the Titanic  u c that movie Miley?im watching it rite now. amazing.tell Leo I<3Him!,2012-12-14 11:32:40+00:00
6cd9991cca," oic, where in Cavite? no sorry im not from America ... if you can see my profile, there`s no word like America there",2012-12-14 11:29:58+00:00
2bb759d569,hurts,2012-12-14 11:28:04+00:00
926f9f5895,watching old skool fall out boy vids,2012-12-14 11:20:45+00:00
b4ea682d4b, join the club.,2012-12-14 11:16:09+00:00
c2fe8bbad7,nice!,2012-12-14 10:03:55+00:00
0d7f89029b, Agreed...this time of the year we should change the motto to 'The Soggy State'...my backyard looks like a swimming pool,2012-12-14 09:45:20+00:00
a0e7618e7a,good,2012-12-14 09:38:45+00:00
12d70a758e,why is it so **** cold ??!,2012-12-14 09:37:46+00:00
d86941ec1c, FATTY! omg i just found the worst **** out and idk what to do i need to talk to you!! hopefully i see you when you get off work.,2012-12-14 09:36:36+00:00
9de7ee1962,i might not find you as interesting,2012-12-14 09:21:52+00:00
4cb6f71974, awee!,2012-12-14 08:56:01+00:00
10db37e108,Love,2012-12-14 08:50:10+00:00
881affa1a2,yeaaaah tangerang in vacation,2012-12-14 08:46:16+00:00
82582f6d17,Yah me too,2012-12-14 08:03:10+00:00
10b9feacd2,I lost 15 dollars. I always lose my money,2012-12-14 07:57:04+00:00
9f89432794,Missing,2012-12-14 07:19:41+00:00
684b2dcea7,good,2012-12-14 06:10:47+00:00
2f8444db6c,sorry!,2012-12-14 05:45:46+00:00
8e8ff8dc66,best,2012-12-14 05:43:53+00:00
27bf96d1b5,"Going to clean my room but thats not hard. i keep my room pretty clean really....anyway, i could still be doing better things!!!!",2012-12-14 05:41:49+00:00
21af13b50e,approximately,2012-12-14 05:41:34+00:00
daaff3f5f6,Bad week for connectivity...,2012-12-14 05:25:00+00:00
836dd77850, we have mice in our attic who clog dance,2012-12-14 04:32:41+00:00
0197e3ebbc,i need to make more of an effort to meet some of my best online friends like   <3 but **** the money it costs D:,2012-12-14 04:16:44+00:00
796110430b,it hurts,2012-12-14 03:35:47+00:00
3f09c16e52,good.,2012-12-14 03:33:13+00:00
8f892ed3b2,fall down,2012-12-14 03:06:05+00:00
a8e2c45625,In Study Hall with Brittneyy!!,2012-12-14 02:55:55+00:00
6030362588,_flo well thats not nice... hope ur all good now,2012-12-14 01:45:44+00:00
323e67716f,genetics,2012-12-14 01:22:07+00:00
cda2c56cef,hopeful,2012-12-14 01:17:11+00:00
7cb093f4c3,#NAME?,2012-12-14 01:10:27+00:00
a9b6058320, that`s great! i was never so good at the jump roping...,2012-12-14 00:22:14+00:00
197bec62c7, The cast of True Blood was there,2012-12-14 00:22:13+00:00
5db58f4182, morning you,2012-12-14 00:05:52+00:00
bbf1006316,new phone + zero contacts = poo. send me a message with your name so i can save your numbers thanks,2012-12-13 23:34:57+00:00
3eedba9550,Working on something exciting... and I cannot tweet about it for several months,2012-12-13 23:07:51+00:00
b9b532f7a2," U were great, as always. But, can`t we do an east Germany on noko? Or at least provoke them & then go in 4 the kill.",2012-12-13 22:59:00+00:00
3a23f53b85,nice,2012-12-13 22:52:26+00:00
736f85408d,afraid,2012-12-13 22:39:29+00:00
2bffd86b55,bad,2012-12-13 22:35:48+00:00
b4d1c8c080,help,2012-12-13 22:31:14+00:00
c5ee1ee772,have a good Sunday night all,2012-12-13 22:30:09+00:00
138fa4e0f4, I just got two tickets one for speeding and one for tinted windows,2012-12-13 22:18:52+00:00
4bcb9c582c,@ Cleaning the house! going out at 3 to see a soccergame with friends,2012-12-13 22:15:14+00:00
756300c03d,gorgeous,2012-12-13 22:12:40+00:00
e3ba5e82d3,good,2012-12-13 22:10:36+00:00
700c41e7c0,Scary,2012-12-13 21:59:14+00:00
f19f0c1482,i need to go out of office again.. i am melting..,2012-12-13 21:55:53+00:00
f637b48a5c,Back home after a funeral for my wife`s grandfather today.  Now its time for homework,2012-12-13 21:53:05+00:00
6fa5a04599,http://twitpic.com/4wtii - new hair going to greeattt use!,2012-12-13 21:17:22+00:00
d54d4de7e5,sorry,2012-12-13 20:57:55+00:00
71f389a974,Calling it a night .... talk to yall tomorrow,2012-12-13 20:51:50+00:00
7b05d819ee,  that sucks,2012-12-13 20:18:18+00:00
1e32ad1b17,Happy,2012-12-13 20:12:14+00:00
e89cbe91e0,i want to join drama practice today but i can`t,2012-12-13 20:12:13+00:00
b22895c538,#3breakupwords you have changed,2012-12-13 20:09:01+00:00
8353cc778e, oh ok  well im sendin lots of love ****,2012-12-13 20:09:00+00:00
10e991f020,good,2012-12-13 20:00:25+00:00
128a73fbfd," i`ll get my size 40`s out now, straight to the post office  See you later, hun",2012-12-13 19:40:40+00:00
a3c5d75bbb,i miss my boge.,2012-12-13 19:30:36+00:00
2b8fcaed04,Happy Happy,2012-12-13 19:30:35+00:00
37daa255ea,anyhoo i got ur facebook msg and will start working soon hopefully,2012-12-13 19:20:21+00:00
9508aeca0c,ok      Love you girls. but work beckons.  Will come back later for #twpp,2012-12-13 19:13:21+00:00
5d47d76ed3,best,2012-12-13 18:59:38+00:00
a0840086ab,poor,2012-12-13 18:50:23+00:00
9f23e5d8f5,someone doesn`t feel good...,2012-12-13 18:48:20+00:00
c7a59f50c3,Good Morning people!!! Have a great day,2012-12-13 18:43:05+00:00
7ff53f335c, u can see I just twitted them if its the real xmsirius that is. Let me know any other contact info. Lets transmit this!,2012-12-13 18:41:49+00:00
e96c25a560,horrible....,2012-12-13 18:29:49+00:00
56c08b2df6," 100,000 / 60 = 1667 words/day.  1667 / 10 = 167 words/hour.  167 / 60 = 2.8 words/minute.  No pressure.",2012-12-13 18:29:19+00:00
d08af78eef, in august with anberlin. they`re not headlining though  and yes there is a perth show,2012-12-13 18:27:58+00:00
fdd3a09897,Got some new clothes  and series one of supernatural on dvd,2012-12-13 18:27:41+00:00
aef284756a, SHOUT OUT TO NIKKI....PLEASSSEEE   (Soulja Boy Tell `Em LIVE live > http://ustre.am/2UhS),2012-12-13 17:45:45+00:00
84a2eb963a,I love Google`s Mothers day theme,2012-12-13 17:45:03+00:00
df2a0c498a,congrats!,2012-12-13 17:43:24+00:00
8230f9ad74,its stressin me out,2012-12-13 17:20:22+00:00
ea7e409dcc,"I LOVE the scenery, beautiful ,",2012-12-13 17:18:47+00:00
cf1ea9af3b, thats terrible  I enjoy being with you every minute!,2012-12-13 17:08:34+00:00
b29a9ec749,jealous.,2012-12-13 17:07:59+00:00
9d6e14002f,"  How vile are people, they have to remove things that have a value",2012-12-13 16:47:09+00:00
051025ff7f,crappy,2012-12-13 16:46:36+00:00
30eecabd12,@ punkrockchick25 Haha no i just saw a commercial for it. . You wouldnt kill me,2012-12-13 16:29:54+00:00
fe51ca37d4, guess I missed out on more than beer and a good time,2012-12-13 16:22:04+00:00
75dcba6339,favorite,2012-12-13 16:19:25+00:00
74676aaaed,So full from a great lunch and now stuck in traffic,2012-12-13 16:19:09+00:00
cec0440736," well, as i mother & grandma i am a bit in a kidding mode",2012-12-13 16:11:04+00:00
c4f4b37c8b,worse,2012-12-13 16:10:50+00:00
65f5ce236f,horrible,2012-12-13 16:09:11+00:00
66f40f0026,funny,2012-12-13 16:00:23+00:00
e38fab54b2,Thanks.,2012-12-13 15:57:18+00:00
d67edb73e6,Nobody likes my tweetboard,2012-12-13 15:56:53+00:00
0c0d180b5c,Thanks.,2012-12-13 15:56:45+00:00
e739d7e64e,Yay,2012-12-13 15:51:21+00:00
2e982cc27d,bad,2012-12-13 15:49:51+00:00
3ed1480471,died,2012-12-13 15:40:59+00:00
3e99500fa4,darn,2012-12-13 15:39:55+00:00
00ce730001,Unstable broadband and electricity taking toll on my mental stability.,2012-12-13 15:39:54+00:00
ea57382c80,good luck,2012-12-13 15:38:15+00:00
0972b54c53,nice weather..looks like its going to rain here in #Delhi.,2012-12-13 15:34:49+00:00
3b8b4be00b,My tweetdeck won`t pull up.,2012-12-13 15:33:34+00:00
755a345dc8,so so sad.,2012-12-13 15:32:41+00:00
88a4e96eef,sucks.,2012-12-13 15:31:50+00:00
d881666768," i know, don`t tell anyone  i dont know if my dad told the famz yet. i think i`m taking it online.",2012-12-13 15:31:44+00:00
998b50607e,spoiled,2012-12-13 15:30:31+00:00
a185f0cc24,nice,2012-12-13 15:29:22+00:00
6cee199f3e,Yay! I just fixed my blog`s CSS problem that messed up the design,2012-12-13 15:28:32+00:00
34522a55d8,loner,2012-12-13 15:28:32+00:00
dc513a682c,Wondering why it`s so cold - the skylight is open - I left the gas on this morning,2012-12-13 15:27:47+00:00
cc75fbff94,New Forum Thread - First Typhoon of the Season: Is *NOT* headed to Okinawa.  Made you look. .. http://tinyurl.com/dm4b3q,2012-12-13 15:27:47+00:00
fdd859e2d9,I`ll be grand....,2012-12-13 15:27:47+00:00
e0c0860417,love,2012-12-13 15:27:40+00:00
f0854a3951,i had the best day ever! i missed him. more tomorrow too,2012-12-13 15:27:12+00:00
356411fd5a,She was right,2012-12-13 15:24:13+00:00
c780b84d97," yea - it`s mostly b/c I couldn`t sleep, but oh well, lunch time will come soon",2012-12-13 15:23:06+00:00
3e7c1d3c6b,really good,2012-12-13 15:22:53+00:00
e79ca3a450,missin,2012-12-13 15:20:29+00:00
5609c1212e,"Thanks,",2012-12-13 15:20:04+00:00
8c8e32f76f," Yeah, Trimet says it`s a 1hr trip, I get home at 6:30/6:45-ish, so we`d arrive just as everyone was leaving.",2012-12-13 15:20:04+00:00
dda6145689,COTTIN WITH EMILYYYYYYYY,2012-12-13 15:19:19+00:00
f03669fe8c,I have to miss the festivities this evening.,2012-12-13 15:19:19+00:00
7fb2ca19e9, I have popcorn and fruitcake now...but it`s just not the same as Chocolate,2012-12-13 15:19:04+00:00
25ea895560,_g: I`ve been sneezing and felt like a train-wreck for the last two weeks myself. But it`s not piggystuff.  So we`re good then.,2012-12-13 15:18:28+00:00
2b6ec32c28,I`m missin u guys by a day!! Ill b there tomorrow  butttt see,2012-12-13 15:18:28+00:00
894a3f680a,I feel like a dipping in the pool real quick . its too bad i dont have a poool,2012-12-13 15:18:18+00:00
c258bebc27,Going to get a pedicure and the to CPK for lunch,2012-12-13 15:18:02+00:00
e53f3fb1a4,Why did everyone seem to leave me this weekend  ....sigh.,2012-12-13 15:16:13+00:00
9cf0c77bc1,nicely,2012-12-13 15:16:12+00:00
9e07e4f596,pain.,2012-12-13 15:16:11+00:00
bb14e1f4cb,At the bus stop there`s always a big pile of loogies. So. Gross.,2012-12-13 15:16:09+00:00
8f65a41e73,thanks,2012-12-13 15:16:09+00:00
c29116d111,happy Star Wars day,2012-12-13 15:16:08+00:00
efb43fce11,Thanks,2012-12-13 15:16:08+00:00
7053623c26, i mean give. lol with a finger! then crash her car! lol jk. thats bad. just ignore her,2012-12-13 15:16:08+00:00
72ee8deee3,happy,2012-12-13 15:16:07+00:00
6ffc960726,Had fun at the Airshow with the boys today - exhausted,2012-12-13 15:16:07+00:00
586e68c59d,saddest,2012-12-13 15:16:06+00:00
04b57c4359,sick,2012-12-13 15:16:06+00:00
e33459f8f1,"Just left Brooklyn going uptown for some latin coffee with a dollar sandwich, can`t find that in downtown Brooklyn, where Brooklyn @",2012-12-13 15:16:06+00:00
43c61eb7a3,I can`t find my camera,2012-12-13 15:16:05+00:00
a7a96b2c1d,i think that i`m the only 1 on!!!,2012-12-13 15:16:05+00:00
87cd836d7b,is feelin it,2012-12-13 15:16:03+00:00
a72f4f357b,love,2012-12-13 15:16:03+00:00
ad5d8a84c1, rofl. room is too small to dance,2012-12-13 15:16:03+00:00
18a11e8dbd,@_mmmichelle you`re in france?!?! cheri!,2012-12-13 15:16:02+00:00
2e8bd923d0,that made me cry,2012-12-13 15:16:02+00:00
ebae3ed394,"OK, time to head into Urban Outfitters to see what catches my eye, then head home, since this rain is hindering any more pics for the day",2012-12-13 15:16:02+00:00
10c55c13b8,annoyed,2012-12-13 15:16:01+00:00
b26843421f,Mothers Day,2012-12-13 15:16:01+00:00
f3c6e98737,thx,2012-12-13 15:16:01+00:00
b9ade6591a, delegate  I am now eating pate on toast a my wife is editing yesterday`s engagement shoot ;),2012-12-13 15:16:00+00:00
3ae98f1cae,lost,2012-12-13 15:16:00+00:00
3477bb4c82, hell yea its hot here  i miss cali,2012-12-13 15:16:00+00:00
193fe8822f,YES! I DONE IT! at last.,2012-12-13 15:15:59+00:00
b631ec4bfa, you writing fanfic? me read!,2012-12-13 15:15:59+00:00
6913d9c30e, I`m saving up for a three burner weber for next year,2012-12-13 15:15:59+00:00
07d608a03d,Thanks Mr. DJ!,2012-12-13 15:15:58+00:00
d0ce0ab587,hate,2012-12-13 15:15:57+00:00
425c9eb614,"ohh sorry ,",2012-12-13 15:15:57+00:00
43790fc27b,sorry,2012-12-13 15:15:55+00:00
727cbe5970,nice,2012-12-13 15:15:54+00:00
7d0291358f, why do we need to wait another year for toy story 3?!,2012-12-13 15:15:53+00:00
9dec21d822,"HAHAH, Did I hear MVP Chants in Atlanta`s Arena?  At least they get it right there, unlike at staples",2012-12-13 15:15:49+00:00
3d90ad58ee, haha well then maybe u shouldn`t be so weak  hehe jks  ****,2012-12-13 15:15:16+00:00
12b08fabd2,miss,2012-12-13 15:15:03+00:00
f97b6d38ed,killed,2012-12-13 15:14:35+00:00
93370a10dc,hurts,2012-12-13 15:12:54+00:00
3ff2b333c3,love,2012-12-13 15:12:46+00:00
ec9c43fbb3,Love,2012-12-13 15:12:46+00:00
99fdaff40d,i love you baby,2012-12-13 15:12:45+00:00
0c524f5e69, how come? i want pizza,2012-12-13 15:12:42+00:00
1783b5eb60,Geez,2012-12-13 15:12:19+00:00
932227184c,No luck.,2012-12-13 15:12:18+00:00
00f377c634,ya i walked into the wall thats why i have a plaster on my neck,2012-12-13 15:12:17+00:00
b99ba239de,  Hey everyone! I just mixed the first single....!  'Why R U' ...I`m sooo excited!,2012-12-13 15:12:04+00:00
1f9663bb46,"Guys will go see Constance 	 logically",2012-12-13 15:11:52+00:00
23d8ccab77,did not sleep a wink last night  X,2012-12-13 15:11:51+00:00
f59bbec4a3, // i feel your pain. i once lived in an apt for 6 mos where the previous tenant had 4 cats. burning eyes/tight lungs =  gregg,2012-12-13 15:11:51+00:00
a37b6c27a2,scary,2012-12-13 15:10:59+00:00
1d06a9cc02,"oh yes, the Cavs win game5, now onto game6. it`s still danger, they HAVE to win this one either, it`s no shot for the championship",2012-12-13 15:10:56+00:00
e124c79abd,Happy,2012-12-13 15:10:55+00:00
5a5d7e4d2f,worst cramps.,2012-12-13 15:10:45+00:00
bd3b5dbd9a,Happy Mothers May to my Mak   Love you always!,2012-12-13 15:10:45+00:00
12e0187cb9,not good for you,2012-12-13 15:10:28+00:00
ea032bbaaf,is thinking about a career change,2012-12-13 15:10:27+00:00
e42d0e6e9d," meh, i feel fine now, it was crazy 10 minute sickness session, but now i`m hungry again",2012-12-13 15:09:35+00:00
946573f031, what sun?,2012-12-13 15:09:33+00:00
2d5051cce9,   Well....hopefully someday soon you can get one!,2012-12-13 15:09:08+00:00
16fb14a0f7,stress,2012-12-13 15:08:29+00:00
8b5e410207,****.,2012-12-13 15:07:04+00:00
eaeee872b9," Tuned to listen, but had a 1:30 meeting. Now know that my high school/college French doesn`t cut it anymore.",2012-12-13 15:07:03+00:00
e8d8465eab,"Do you have a chronic illness blog? Let me know, I`ll post your link on my own  www.ptsici.blogspot.com",2012-12-13 15:07:03+00:00
1a857a38fb,Hopefully,2012-12-13 15:07:02+00:00
25694a4e38,JT should just be a regular on SNL,2012-12-13 15:06:48+00:00
a4b3b95e89, #twappy http://bit.ly/D9qVk,2012-12-13 15:06:48+00:00
2e57d38abb, It`s never too late - they just need to buck their ideas up and stop being such a bunch of stuffy old reactionaries!,2012-12-13 15:06:41+00:00
d6b053947f,not at all happy...dont know what the reason is,2012-12-13 15:06:37+00:00
7db93d25c6,ROFL!,2012-12-13 15:06:32+00:00
94977637ab,hurts ...,2012-12-13 15:06:32+00:00
a028e284db," What timeeee? My mom says I have to do something daw tomorrow, eh. But we`re never compelte!",2012-12-13 15:06:11+00:00
513358abe6,missed you,2012-12-13 15:06:09+00:00
d2dbf84fe0,I know exactly where i should be,2012-12-13 15:05:08+00:00
9d8efb8db9," I`ve made a game for you, Stephen- http://tinyurl.com/ctw4ld - well, actually it`s for us, not you",2012-12-13 15:04:40+00:00
88040d7737,thanks,2012-12-13 15:04:05+00:00
db4bb26337,amazing,2012-12-13 15:03:11+00:00
9e2748c5e4," yeah i got ur text! well ive only been on summer break for a week, and so far its been boring... all i do is watch tennis matches",2012-12-13 15:02:07+00:00
060acf7042,I`ve been nudged!!! not much going on lately umped games over the wknd and i took one to the pills,2012-12-13 15:00:37+00:00
5ad2c5e27b,die,2012-12-13 15:00:36+00:00
6a5af5f4c5, hahahaha where is that train? I want on! That should be a wild ride,2012-12-13 14:59:49+00:00
6fe391edf6,Love,2012-12-13 14:59:35+00:00
74e36c1c25,bestie.,2012-12-13 14:59:23+00:00
2dfbe0b7fb,down,2012-12-13 14:58:38+00:00
fbd7404138,lmao...ummmm nothing...,2012-12-13 14:58:35+00:00
a26a75179f,_90 haha agreed  LOL,2012-12-13 14:58:22+00:00
6a72b1eb3c,I love you!,2012-12-13 14:58:12+00:00
981a6f186d,The music video I made for my  project for `This City is Contagious` by  is uploading to YouTube now.,2012-12-13 14:58:05+00:00
d794425886,Theyre sappin mah sentry! errr yea... i`m without power at home right now,2012-12-13 14:58:04+00:00
2280788f99,crash,2012-12-13 14:58:02+00:00
16ac3c903c, Perth Australia,2012-12-13 14:57:48+00:00
007eeb40ff,http://twitpic.com/4wgoq - The Beach was phenomenal 2day,2012-12-13 14:57:47+00:00
8f44c2f7bd,forgot,2012-12-13 14:57:37+00:00
da82d37656,Tired.....but can`t go to bed yet.....,2012-12-13 14:57:37+00:00
970d89d516," You`re a night owl, too, huh?",2012-12-13 14:57:32+00:00
13d29e0bab, haha no kidding... I listen to them all day long bud,2012-12-13 14:57:32+00:00
afe5ce5d7d,"Going to group therapy session, can`t wait to spill my guts... Ha ha ha",2012-12-13 14:56:38+00:00
979153b838,good,2012-12-13 14:55:49+00:00
b34f37f31d,happy mothers day,2012-12-13 14:55:48+00:00
036b210d6b, What phone do you have -- an old rotary?,2012-12-13 14:55:32+00:00
5bfc1c74e0,shocked,2012-12-13 14:54:40+00:00
c1388fc963, im in schaumburg rite now ... and u want ice cream lol its type chilly outside lol i got ice cream here,2012-12-13 14:54:18+00:00
fd1db57dc0,i`m done.haha. HOUSE MD marathon ulet,2012-12-13 14:53:32+00:00
e7d70b0d76,bad,2012-12-13 14:52:12+00:00
f3f0fde02e,bad,2012-12-13 14:52:02+00:00
bb47fa7074,just finish clean up my computer/guest room`s cupboard! my stuffs,2012-12-13 14:51:57+00:00
8882fae1ac,just watched slumdog millionaire  its soo goood i love it :] but its sad!,2012-12-13 14:51:36+00:00
c7b61da1e2,comfy,2012-12-13 14:51:33+00:00
ab881218a0, .. Eh .. have u never heard of Belfast..? Where like EVERYONE loves you!?!,2012-12-13 14:51:32+00:00
e2b73ce8df,wow its only 9:30,2012-12-13 14:51:17+00:00
665dcd4cf2,love.,2012-12-13 14:50:46+00:00
0b4a2b2eb1,hurts,2012-12-13 14:49:28+00:00
0e72caa348,watching What Happens In Vegas!,2012-12-13 14:40:02+00:00
2c39030bc4,nice,2012-12-13 14:34:53+00:00
47caebc343,headed to the beach with puppy maverick hugs and much aloha,2012-12-13 14:32:29+00:00
2dd1bb7561,i want to borrow an MX5 this weekend,2012-12-13 14:32:05+00:00
109516d45f, LOL! I had a peek at http://geehall.blogspot.com it`s coming along nicely  I totally understand about leaving the set quiet too.,2012-12-13 14:15:10+00:00
2c4545ae23,terrible,2012-12-13 14:15:00+00:00
8ef3dee547,everything is spinning,2012-12-13 14:14:20+00:00
1944d83437,_serafina85 Its headed this way,2012-12-13 14:11:18+00:00
967e1b9ad9,sucks,2012-12-13 14:09:18+00:00
e4ef55358a,On my way to school not feeln this rainy day at all.... But I had lots of FUN this weekend  ....,2012-12-13 14:00:28+00:00
da276b88e8,congratulations i am heart hacker,2012-12-13 13:55:38+00:00
c6c2478e74,hate,2012-12-13 12:57:21+00:00
9e29d43b20, I still have an hour.,2012-12-13 12:43:19+00:00
1012d3a39c,died,2012-12-13 11:57:42+00:00
e37a7b9128," Ouch, give me a heads up so I`ll know when to duck",2012-12-13 11:43:07+00:00
e206dff6da,problem,2012-12-13 10:53:42+00:00
9ffc800a5c,I just realised how much i love sundays,2012-12-13 10:38:41+00:00
e9e0de67a2,Wish my headache/almost migraine would go away!,2012-12-13 10:36:08+00:00
5ebdc7d817,Hairspray in hair + lighter&bong = new haircut,2012-12-13 10:26:39+00:00
1d5318a66f,Listening to Jesse`s music  & on MySpace. Also getting the hang of Twiiter. I feel that i need more followers.  Don`t be shy!,2012-12-13 10:25:27+00:00
35182b1866,Thanks,2012-12-13 09:40:57+00:00
5caa73746c,"_traveler I want the Tix!  Oh, right.  I`m know where near Vacaville Ca.",2012-12-13 09:40:56+00:00
c3384d4c6b,hurts,2012-12-13 09:40:56+00:00
95305a8336,im surfin..,2012-12-13 09:40:54+00:00
b7df44c04f,  meebo.com is a free thing & it doesn`t effect the comp that`s what i use .,2012-12-13 09:39:42+00:00
94ba09618a,insomniaa.  been trying to sleep for 2 hours . :|,2012-12-13 09:30:13+00:00
dec8c3dac3,HAPPY,2012-12-13 09:28:38+00:00
1ef4bca3f5,_1 welcome to the twitter world Andrew! tell david to have a twitter too haha just kiddin` i know he doesn`t want to have one.. booo..,2012-12-13 09:26:54+00:00
95b7fa6314,Woo!,2012-12-13 07:36:41+00:00
9eb21f1e58,Jealous,2012-12-13 06:54:50+00:00
49e25011f6,funny,2012-12-13 06:08:00+00:00
0a6580a2ca,amazing,2012-12-13 05:48:00+00:00
49096c54e2,"My 100th post- dedicated to Sarah,sunny weather,and my love for that Snakes On A Plane (Bring It) song that should have died already.",2012-12-13 05:25:30+00:00
1746f40680,Chatting with matt from mercy mercedes lol.,2012-12-13 05:25:11+00:00
13fccb0fb5,sick,2012-12-13 04:55:42+00:00
97dbf6e8e1,glad to hear everything is good with you. I`m great  life is good,2012-12-13 04:46:42+00:00
b7f1a0cd1a,pathetic.,2012-12-13 01:32:56+00:00
689c6b69c9,I wash my dishes Like a boss!! LOL,2012-12-13 01:21:49+00:00
a08d95184f,"I wish I was out of school...But sadly, I still have like another month left.",2012-12-13 01:15:35+00:00
d36296a726, MAKE ME ONE! I`m still craving shrimp,2012-12-13 01:13:26+00:00
e976f2769d, If it`s any consolation I`ve had to abandon the back garden thanks to my super-reflective laptop screen,2012-12-13 01:07:44+00:00
1297b5f02d,sorry,2012-12-13 01:06:47+00:00
d205b332e6, are you serious!? that bloooooows,2012-12-13 00:21:09+00:00
bb0316a749, Me. You. COUNTING CROWS! Table Mountain Casino Event Center (near Fresno). July 19. Are we there or are we there??,2012-12-13 00:20:00+00:00
addf08efba,that was funny,2012-12-13 00:05:09+00:00
0c53b2d4c0,happy,2012-12-12 23:34:46+00:00
bacb2d1061,aw,2012-12-12 23:32:11+00:00
864cddfae8,goddddd;,2012-12-12 22:59:48+00:00
0a92e46208,good,2012-12-12 22:44:24+00:00
85ef239798, ur Mom just called. Guess NOT. C U @ 5,2012-12-12 22:38:53+00:00
7276d2cde2,suck,2012-12-12 22:26:23+00:00
d53ddd0172,i`m not feeling twitter at the moment,2012-12-12 22:17:24+00:00
064a8c4847,does not feel like babysitting.,2012-12-12 21:21:16+00:00
edef02e047,_7 Wow that`s a big list...lol. I would be happy if I got half of that done. Now I feel lazy...thanks. Just kidding,2012-12-12 20:59:47+00:00
695f322a0a,hate,2012-12-12 20:34:04+00:00
a35314257a, Edgefest!  or maybe  since you`re driving...,2012-12-12 20:07:44+00:00
2641ac37a6,sweetie!,2012-12-12 19:46:44+00:00
